7906,9270,9216,12339,12700,10771,4573,15424,9764,8923,1834,12087,14428,13831,12652,12338,6656,17196,9594,15942;9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,9270,9216,7906,15424,10771,1834,13831,12339,12700,4573,8923,14428,17196,12087,12338,12652,6656,9594,15942;13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,9270,15424,9764,9216,1834,10771,7906,8923,12339,15942,12338,12087,4525,17196,9594,12700,4573,1092,12652;1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13831,11555,9270,9764,9216,15424,1834,17196,10771,4525,8923,12339,7906,11865,15942,17355,9594,12087,12338,15340;2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13831,11555,1092,9270,9764,9216,15424,1834,17196,10771,4525,11865,8923,17355,7906,15942,9594,15340,12339,14040;9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13831,11555,1092,9270,1834,15424,9216,17196,10771,4525,11865,8923,17355,15942,15340,9594,7906,5922,14040,5693;11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13831,9216,9764,9270,1092,15424,1834,17196,10771,4525,8923,17355,9594,11865,7906,15340,15942,5922,12339,14040;13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,13831,9216,9764,9270,1092,15424,1834,17196,4525,10771,9594,17355,11865,8923,15340,5922,7906,14040,5693;10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,13831,9216,9764,9270,1092,1834,15424,17196,4525,8923,7906,9594,17355,10771,11865,15340,5922,12339,14040;2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,13831,9216,9764,9270,1092,1834,15424,8923,4525,7906,9594,17196,17355,11865,10771,4573,15340,12087,14040;14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,9764,9216,13831,1092,1834,9270,4525,8923,17355,9594,15424,11865,15340,17196,7906,4524,14040,10771,8443;10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,9764,9216,13831,1092,4525,1834,8923,9594,9270,17355,15340,11865,4524,7906,15424,14040,17196,8443,1764;2338,2221,14091,4573,7906,11555,9764,2222
11555,9764,9216,13831,8923,4525,9594,1092,17355,1834,15340,4524,11865,9270,7906,8443,14040,1764,5693,4573;2221,14091,4573,7906,11555,9764,2222
11555,692,9216,9594,8923,14911,14874,17355,3911,5197,4308,9037,3009,9336,14380,1764,13831,7906,1653,9764;14091,4573,7906,11555,9764,2222
9519,1711,13480,14428,12087,12339,6656,4573,7906,692,12652,14874,14911,2221,3911,5197,9037,4308,3009,9336;4573,7906,11555,9764,2222
14428,6656,12339,12087,12652,12338,12700,15942,7906,9270,14091,11555,9519,9216,8923,10771,15940,1711,13480,1578;7906,11555,9764,2222
4573,12339,12087,12700,9216,14428,11555,9270,6656,12338,12652,8923,15942,10771,15940,9594,9519,9764,15424,1578;11555,9764,2222
9216,7906,9270,9764,13831,1834,4525,15424,8923,10771,9594,4573,17355,15942,12339,12087,12700,14428,11865,5922;9764,2222
11555,9270,9216,13831,7906,1834,15424,10771,4525,9594,8923,17355,15942,4573,1092,5922,11865,12339,12087,12700;2222
14149,12240,4973,17853,16251,2808,5530,16321,13829,477,729,317,676,9384,5443,1720,12617,13275,507,8870;630,11546
13095,4710,2556,8531,2376,16438,4252,7798,14149,11546,4973,12240,17853,16251,13829,477,676,729,317,4066;11546
16265,14264,1314,718,11796,6065,10527,7071,18045,2592,4361,9257,5260,1289,10192,4012,10029,11817,13494,3895;16265
8908,9921,6891,6481,9645,1086,9408,17449,5194,9279,2506,12702,3970,6300,7877,2748,45,14418,4997,12932;17449,9921,12914,14237,12914
12914,8908,9921,6891,6481,2506,3970,6300,2748,14418,4997,17906,9408,9645,1086,5194,12702,9279,45,7877;9921,12914,14237,12914
17449,12914,6481,8908,6891,2506,3970,6300,2748,14418,4997,17906,9645,1086,45,12932,14237,9408,5194,12702;12914,14237,12914
9921,8908,17449,6481,6891,2506,3970,6300,2748,14418,4997,9645,1086,17906,45,12932,9408,5194,9279,12702;14237,12914
9921,12914,8908,17449,9855,6481,6891,5540,2506,11105,3970,6300,2748,14418,4997,1086,9645,17906,45,12932;12914
654,98,3790,2739,8785,8848,10956,15729,15840,13094,147,2824,77,5210,12498,7208,17026,286,8233,7893;2739,7286
7286,98,654,3790,8785,2824,13094,77,7208,3100,13977,9451,11561,15278,17393,13884,8965,12090,16281,11403;7286
14121,7824,2743,13845,12291,5323,17727,5413,6937,5857,12510,1872,13186,14752,4700,16962,12941,4046,4620,5532;2000,16260
1691,14121,2194,7664,7824,1246,13845,2743,12291,5323,17727,5413,5857,12510,6937,13186,1872,4700,14752,16962;16260
4701,3196,15252,11893,8082,13362,7138,2685,9806,17003,16887,317,676,1720,5530,9384,477,12617,13275,507;7138,10342,3490,10342
4701,14355,3196,8082,12280,10164,16103,9383,2309,10559,16833,6196,17066,17632,3184,17076,5430,3246,4263,7881;10342,3490,10342
7138,4701,14355,3196,8082,8071,12280,6982,10164,16103,2309,9383,10559,16833,17066,6196,3184,17632,5430,17076;3490,10342
7138,4701,148,14355,3196,16543,12752,16212,4082,12673,8082,10342,8071,12280,6982,10164,16103,2309,9383,16833;10342
5163,8114,14308,12273,13777,6186,614,3574,5450,4155,14771,13469,3594,3769,9775,5154,8139,13092,6321,12630;13777
7575,12096,15080,8471,7008,6779,242,12584,12346,9763,9384,729,317,10652,676,5530,13430,17420,1720,12617;7575,10877,12096,10877,7575,12096,15622
10877,12096,15080,7008,8471,242,12346,9763,6779,12584,1720,317,676,5530,9384,1437,477,12617,13275,507;10877,12096,10877,7575,12096,15622
7575,12096,15080,8471,7008,242,12346,9763,6779,12584,1720,317,676,5530,9384,1437,477,12617,13275,507;12096,10877,7575,12096,15622
10877,7575,15080,7008,8471,242,12346,9763,6779,12584,12229,8870,729,507,13275,12617,1720,9384,5530,676;10877,7575,12096,15622
7575,12096,15080,8471,7008,242,12346,9763,6779,12584,1720,317,676,5530,9384,1437,477,12617,13275,507;7575,12096,15622
10877,12096,15080,7008,8471,242,12346,9763,6779,12584,1720,317,676,5530,9384,1437,477,12617,13275,507;12096,15622
10877,7575,15080,7008,8471,242,12346,9763,6779,12584,12229,8870,729,507,13275,12617,1720,9384,5530,676;15622
1586,3914,6512,94,4160,4559,12661,15062,14611,728,11512,11641,7948,10912,7781,5486,3235,14566,2079,10693;12782,5500,10092,7799
11505,6000,6517,14417,7829,9924,16582,15832,5764,1586,3914,14566,12928,8680,1972,6676,4354,4708,5781,7307;5500,10092,7799
12782,11505,6000,17555,12318,6517,11641,7829,9924,14417,16582,12569,5764,15832,15555,3362,17483,1284,1586,14566;10092,7799
12782,5500,2380,11505,17555,6000,12318,5399,6517,2658,11641,14417,7829,9924,16582,12569,15555,15832,5764,3362;7799
15245,4050,11849,17281,17887,15415,11840,13099,9469,8261,15664,11455,11834,14354,3209,1720,17264,1085,2234,4619;17887
12826,9302,12868,7730,9097,1799,6507,9877,3843,9155,13497,10717,15916,1241,5971,9402,12494,7599,14077,15253;14077,5091,12826,5091,12826,9302,5091
5091,12826,12868,7730,9302,1799,15916,12494,7599,10674,15447,4851,17981,9097,6507,16970,1631,3843,9877,9155;5091,12826,5091,12826,9302,5091
12826,12868,9302,7730,1799,9097,14077,15916,6507,3843,9877,9155,13497,1241,10717,10674,7599,12494,5971,15447;12826,5091,12826,9302,5091
5091,9302,9877,12868,1799,10717,6507,7730,13497,17981,12407,9097,16409,15916,5971,9402,13478,15253,13053,10195;5091,12826,9302,5091
12826,9302,12868,9877,1799,7730,10717,6507,13497,9097,15916,17981,12407,5971,16409,9402,3843,15253,9155,1241;12826,9302,5091
5091,9302,12868,9877,10717,1799,6507,13497,7730,9097,12407,17981,16409,15916,5971,9402,15253,13478,13053,10195;9302,5091
5091,12826,1799,9877,10717,6507,9097,13497,12868,15253,5971,10195,9402,7730,14050,12407,17981,16409,15916,10464;5091
10171,16887,14673,16321,13829,477,729,317,676,5530,9384,1720,12617,13275,507,8870,12229,4066,4031,2234;1695
815,13868,6938,9040,6210,4409,6021,11118,7805,1555,13677,14382,9075,14319,13102,14804,2861,14371,3160,5530;815,15937
10716,14382,13868,6938,14371,6210,9040,4409,11118,6021,7805,1555,13677,9075,14319,13102,14804,8569,2861,3160;15937
101,12785,6063,5530,13829,477,729,317,676,16887,4066,9384,1720,12617,13275,507,8870,12229,16321,14673;13146
13259,6496,115,8722,10288,16615,16887,729,13829,477,676,317,4066,5530,9384,1720,12617,13275,16321,14673;14371,3627,14371
3627,14804,11351,4828,1555,1422,14382,5393,17848,815,17244,2501,16615,16653,6178,4409,12209,9040,7339,18092;3627,14371
14371,14804,11351,4828,1422,5393,17661,8821,7339,12209,16615,1555,14382,12637,17848,15087,4357,14660,815,3606;14371
4232,9573,1424,1192,8327,4480,8373,5530,477,729,317,676,12617,9384,1720,16321,13275,507,8870,12229;8373
8689,15941,6182,2209,11272,14570,115,5589,5266,8722,4455,10288,11088,16562,201,16615,9989,17607,2622,2372;10205,3113,10205
9041,10592,3126,3113,4582,12059,2631,12971,17248,3790,6262,2058,1191,14864,15984,14131,7286,1238,14187,8689;3113,10205
10205,9041,10592,3126,8689,15941,4582,2209,6182,14570,11272,5266,115,5589,8722,4455,12059,10288,11088,201;10205
12232,7739,6872,4581,117,12855,6935,16020,14220,15029,599,8566,1882,13979,17958,14131,3679,5217,15729,8870;12232,9702,14607,1645,17068
8163,7739,6872,4581,16020,15029,1882,5217,15729,7649,5250,5798,117,12855,6935,14220,8566,599,13979,17958;9702,14607,1645,17068
6872,12232,9452,8163,7739,15729,1155,10582,4195,10076,182,1645,5513,3800,10728,12565,10769,3638,1882,9304;14607,1645,17068
9702,1645,6872,9452,12232,15729,7798,10582,8163,7739,8785,10769,5250,1155,7414,12090,654,17873,3529,4195;1645,17068
14607,9702,9452,8750,9304,654,2482,17068,9570,10076,18049,7414,3679,10582,15729,4195,10769,14131,7798,267;17068
13210,10144,1474,1795,7298,17077,14321,13270,17667,10552,12272,13224,15387,16286,1184,4291,317,16887,5530,676;10144
8166,9550,9609,3810,8828,13419,1280,8410,374,8519,3595,1184,4067,7131,12675,4228,17202,12617,317,13275;9609,9550,8849
9401,8166,9550,3810,8828,13419,1280,8410,374,8519,3595,1184,4067,7131,12675,4228,17202,317,12617,13275;9550,8849
9401,13419,9609,8166,3810,8828,1280,8410,8519,374,3595,1184,4067,7131,12675,4228,17202,1720,8870,12617;8849
16123,3736,4457,17295,477,729,317,676,5530,16887,13829,1720,12617,13275,507,8870,12229,9384,16321,2234;7766
4977,12570,11287,17701,11482,10636,8696,12266,17164,17202,13275,12617,507,1720,477,8870,12229,9384,4619,5530;9774
8727,8919,12852,2977,7830,10651,12617,1720,9384,5530,14673,13275,676,317,729,477,13829,16321,507,4066;18019
14371,14804,11351,4828,1422,17661,8821,11270,3606,12209,7339,2414,8656,3342,12637,11035,15087,1629,17216,4357;17068,3627,12935,899,1312,899
3627,14371,14804,1645,9452,11351,3003,9570,8127,4843,599,8971,654,14131,10076,2482,18049,14939,2684,8750;3627,12935,899,1312,899
14371,14804,17068,11351,1645,9452,3003,654,4828,1422,17661,9570,8821,8127,4843,599,8971,14131,10076,18049;12935,899,1312,899
3627,14371,14804,17068,11351,926,1014,4897,1422,4828,1645,8346,2872,9301,9452,3003,654,17661,8821,9570;899,1312,899
3627,14371,14804,17068,12935,11351,926,1014,4897,4828,1422,8346,1645,2872,9301,9452,1886,7362,3003,654;1312,899
3627,14371,14804,17068,12935,11351,926,1014,4897,1422,4828,1117,8303,14247,3310,1986,8346,80,3601,5569;899
16738,16315,10650,16145,948,16721,15484,7273,12116,17683,7658,2629,1896,12784,7392,2504,12063,17990,12345,9209;436,1613,13476
1613,8467,9489,3391,1799,4387,2756,1939,8447,13473,16738,9858,826,5063,8276,14296,5840,11282,994,9888;1613,13476
436,8467,3391,1799,15442,14303,4540,994,10155,4808,14491,15460,13476,12775,12723,9489,1624,5413,11183,3104;13476
16497,12723,12895,13516,16321,13829,477,729,317,676,5530,16887,14673,9384,1720,12617,13275,507,8870,4066;16497
15655,9486,16348,17755,4325,9664,14478,7792,11465,8104,8823,8850,16861,4199,5038,15102,10519,13917,8870,12229;11604,17755,4325
2919,17755,5038,13179,3674,15655,8907,9486,16348,4325,9664,14478,7792,11465,8104,8823,8850,16861,4199,15102;17755,4325
2919,11604,13179,15655,9486,16348,14478,8104,7792,4325,8850,4199,10519,13917,8674,16048,5038,3674,8907,9664;4325
12779,10598,12187,7351,6471,2784,7485,12992,4746,6930,17093,997,16377,6205,3190,2027,1364,11847,6006,14788;7351,8000
8000,7319,12779,10897,1542,3190,6205,16377,5453,12635,11366,7190,7079,16561,10598,12187,14777,6471,2784,7485;8000
1077,626,16887,9384,477,729,317,676,5530,1720,16321,12617,13275,507,8870,12229,4619,13829,4066,1085;1077
6995,2234,16321,13829,477,729,317,676,5530,16887,9384,1720,12617,13275,507,8870,12229,4066,14673,4031;9385
4667,16888,11968,3167,15695,11830,5654,6318,14862,15345,13829,14673,4066,16321,729,477,317,5530,9384,1720;891,1724,11830,7577,9774
8379,2836,10582,16888,11968,4667,3167,10651,15695,11830,5654,6318,14862,15345,10704,2372,477,13829,16321,4066;1724,11830,7577,9774
16888,3167,8379,891,2836,10582,11968,4667,10651,15695,11830,5654,6318,14862,15345,5530,4066,9384,14673,13829;11830,7577,9774
16888,3167,8379,11968,14862,15345,9911,6233,4230,3999,10820,1724,891,2836,10582,4667,10651,15695,6318,5654;7577,9774
16780,11830,16888,3167,8379,17509,12288,11968,14862,15345,9911,6233,4230,3999,10820,1724,891,2836,10582,4667;9774
12779,7079,6205,7351,9011,5465,3190,14948,16243,6189,16377,424,12635,15369,7676,14909,8000,5453,9384,5530;14948,7079,7319,12779
7319,12779,10897,16243,7676,7079,3311,6205,7351,9011,5465,3190,424,16377,6189,12635,15369,14909,8000,5453;7079,7319,12779
7319,12779,14948,10897,5453,7351,9011,6189,424,12635,14909,8593,15739,11366,17143,16083,1109,16243,10381,7676;7319,12779
7079,12779,7351,9011,14948,5453,6205,6189,424,12635,14909,16243,7676,10897,5465,3190,16377,15369,8000,15739;12779
9377,2976,11535,16535,8536,10961,17847,14363,254,2929,659,2116,5994,729,317,676,9384,5530,13829,1720;2976
11141,6500,13096,18059,14877,2140,14372,8857,10295,4175,760,17786,13355,10751,7508,2681,2327,7041,14998,17623;11509,11446,11509
2140,2916,9213,7630,11446,11332,17985,11141,6500,13096,18059,14877,14372,10295,760,4175,8857,17786,10751,13355;11446,11509
2140,11509,7630,11332,9213,17985,17798,14709,2887,2916,6500,18059,11141,13096,14877,14372,760,8857,10295,4175;11509
3083,13832,16887,1720,477,729,317,676,5530,9384,12617,1085,13275,507,8870,12229,4619,13829,16321,4066;12019,6675
13922,17206,6675,3083,13832,9384,729,317,676,5530,1720,13829,12617,13275,507,8870,12229,4619,2234,477;6675
17354,9178,14476,2116,10467,11184,10742,2404,13920,11855,2287,7881,13162,11341,11647,16993,1869,6265,3263,17571;13920,9430,10467,9430,17354,9430
9430,10467,17354,9178,14476,2116,7881,9134,7846,2287,8248,10742,9909,2404,12274,18117,999,9998,11341,11647;9430,10467,9430,17354,9430
13920,17354,9178,10467,14476,2116,10742,7881,2404,11184,2287,13162,8248,11855,11341,11647,9134,6265,7846,17571;10467,9430,17354,9430
9430,13920,2287,17354,9178,14476,11184,2116,18117,6265,10742,7881,2404,11341,11647,13162,8248,11855,17571,1869;9430,17354,9430
10467,17354,13920,2287,9178,14476,2116,11184,10742,2404,7881,6265,13162,11855,18117,11341,11647,8248,17571,1869;17354,9430
9430,10467,13920,2116,10742,14476,2287,9178,2404,11855,11184,6265,7881,13162,11647,11341,2594,8248,17571,16993;9430
11975,1041,821,14359,3595,16887,729,317,676,5530,9384,12617,1720,13829,13275,507,8870,12229,4619,477;11975
5921,15307,4972,16887,676,16321,13829,477,729,317,5530,14673,9384,1720,12617,13275,507,4066,4031,12229;5921,13950,15307,5921,8227,13950,8227,13950,8227
13950,15307,4972,16887,676,16321,13829,477,729,317,5530,14673,9384,1720,12617,13275,507,4066,4031,12229;13950,15307,5921,8227,13950,8227,13950,8227
5921,15307,4972,16887,676,16321,13829,477,729,317,5530,14673,9384,1720,12617,13275,507,4066,4031,12229;15307,5921,8227,13950,8227,13950,8227
13950,5921,4972,16887,317,4066,16321,13829,477,729,676,4031,5530,9384,1720,12617,13275,14673,2372,14938;5921,8227,13950,8227,13950,8227
13950,15307,4972,16887,676,16321,13829,477,729,317,5530,14673,9384,1720,12617,13275,507,4066,4031,12229;8227,13950,8227,13950,8227
13950,5921,15307,4972,8105,6515,13575,13283,12470,13563,8005,7991,2468,5270,15894,10845,15932,600,6871,153;13950,8227,13950,8227
5921,15307,4972,8227,13575,8105,12470,6515,13283,7991,8005,13563,5270,2468,10845,15894,15932,600,6871,4031;8227,13950,8227
13950,5921,15307,4972,8105,6515,13575,13283,12470,13563,8005,7991,2468,5270,15894,10845,15932,600,6871,153;13950,8227
5921,15307,4972,8227,13575,8105,12470,6515,13283,7991,8005,13563,5270,2468,10845,15894,15932,600,6871,4031;8227
14817,11297,3231,803,771,15569,12964,14646,16605,390,7758,12626,12283,15174,7105,9591,7702,5164,7552,4259;3231
6712,1914,8652,6484,5972,17338,17236,7458,5505,2187,14099,17667,9888,8656,14321,5417,15442,6974,17830,8904;1914,4291
4291,6712,8652,17236,5972,17338,6484,7458,15442,9888,8656,6974,12154,14348,5417,4848,6122,10291,1584,4995;4291
8352,11181,2420,12531,16508,16193,11241,6245,1568,729,317,16887,477,5530,9384,1720,12617,13275,507,8870;8352
13679,2024,4944,16887,1720,477,729,317,676,5530,9384,12617,16321,13275,507,8870,12229,4619,13829,14673;4944,13679,8759,9747,8759,13679,9747,2024
13679,9747,2024,16043,8115,16209,17326,17513,13132,5530,477,729,317,676,16887,9384,1720,13829,13275,507;13679,8759,9747,8759,13679,9747,2024
9747,4944,17513,2024,8115,16209,17326,13132,2978,8759,7571,1963,4797,13921,1750,6537,3666,10827,10206,6350;8759,9747,8759,13679,9747,2024
13679,9747,4944,17513,2978,4797,7571,6537,10827,6350,2024,1394,16597,8115,16209,17326,17322,2401,10495,13132;9747,8759,13679,9747,2024
13679,4944,2024,8759,17513,2978,4797,7571,6537,10827,6350,1394,16597,8115,16209,17326,17322,2401,10495,13132;8759,13679,9747,2024
13679,9747,4944,17513,2024,2978,4797,7571,6537,10827,6350,1394,16597,17322,2401,10495,8115,16209,17326,13132;13679,9747,2024
9747,4944,8759,17513,2024,2978,4797,7571,6537,10827,6350,1394,16597,8115,16209,17326,1963,1750,13921,3666;9747,2024
13679,4944,2024,8759,17513,2978,4797,7571,6537,10827,6350,1394,16597,8115,16209,17326,1963,13921,1750,3666;2024
3663,2459,1042,18073,317,14673,4066,16321,13829,477,729,5530,676,2372,9384,1720,12617,13275,507,4031;5324,17096
18073,1425,14241,809,705,14459,16591,15644,3366,11126,12852,12016,8528,4636,5458,3663,2459,17096,1042,959;17096
657,5319,16887,4066,13829,477,729,317,676,5530,9384,1720,12617,13275,507,8870,12229,16321,4031,14673;17523,1596,5040,18030
17067,5319,15158,17783,3964,3066,17237,11058,10402,15837,13264,13477,11429,4873,1596,657,6138,14261,5394,1720;1596,5040,18030
17523,5319,17067,657,15158,17783,3964,3066,17237,11058,10402,15837,13477,13264,11429,4873,7881,5530,676,317;5040,18030
17523,5319,11111,18048,17067,1596,657,15158,17783,3964,3066,11058,17237,15837,10402,13264,13477,11429,4873,3427;18030
10232,5741,16887,14673,16321,13829,477,729,317,676,5530,9384,1720,12617,13275,507,8870,4066,4031,4619;4817,2907
1377,5360,863,620,10601,10782,791,1213,6905,17816,313,2075,3597,10516,17720,13717,10232,5741,317,477;2907
9301,8346,1979,10936,17633,13357,17662,5852,5677,287,12660,9997,4897,2872,4036,926,9726,6239,14261,5394;6999
11740,17003,13355,17487,7735,18059,11141,184,11994,2916,3262,16050,14877,2915,14372,4175,8857,760,10295,3538;7733
1615,5123,5814,11654,7905,5124,5062,8734,16207,3426,10245,444,14588,14513,10206,18010,9088,3203,12411,7679;1615
15554,8317,17225,8126,11986,16359,9238,7239,16495,9834,12041,707,8524,9954,17960,9441,42,13813,5871,4265;17687,14407
8317,17960,14407,17225,15554,11986,15102,1891,16495,15350,14078,11392,4951,866,12403,14387,1545,12459,8434,2950;14407
785,14755,11930,6709,12074,13914,17284,15458,8712,1627,8294,6356,17496,5048,13848,8168,17299,16037,16180,3797;14758,9669
9669,10160,11342,6880,15057,13661,785,5999,14755,11930,6709,13914,12074,6356,8294,8712,17284,15458,1627,5048;9669
8650,10550,684,1704,2244,11792,15248,4601,10242,5521,12821,9115,8177,6063,3757,628,16767,14395,17966,11629;9631,4849,10550
8650,10550,2244,193,1151,7038,1704,15248,16560,10242,16767,1674,13997,4601,11894,10521,15192,13440,7771,9115;4849,10550
9631,8650,10550,2244,1704,4601,16767,9115,15248,193,7038,10242,1151,1647,15192,7771,1802,684,11894,16677;10550
12009,3163,1978,15843,11745,13578,3610,8453,7911,1648,16321,1720,12617,9384,5530,676,13275,317,729,477;1978,8453,18057,12009,3163,18057,3163,12009,18057,8453,3610,8453,3610,8453
18057,3163,12009,15843,11745,3610,8453,13578,7911,1648,1720,676,5530,9384,507,12617,13275,729,8870,12229;8453,18057,12009,3163,18057,3163,12009,18057,8453,3610,8453,3610,8453
3610,18057,12009,3163,1978,15843,11745,11831,6673,11255,13578,7911,1648,6960,676,2808,5443,5226,507,14261;18057,12009,3163,18057,3163,12009,18057,8453,3610,8453,3610,8453
8453,12009,3163,3610,1978,15843,11745,13578,7911,1648,6673,11831,11255,6138,676,2808,5443,5226,507,13275;12009,3163,18057,3163,12009,18057,8453,3610,8453,3610,8453
18057,8453,3163,3610,1978,13578,15843,11745,17943,7911,1648,6673,11831,11255,6960,676,5443,8870,5226,507;3163,18057,3163,12009,18057,8453,3610,8453,3610,8453
18057,12009,8453,3610,1978,15843,11745,13578,4235,17878,6717,10181,18043,17943,7911,1648,11831,6673,11255,12229;18057,3163,12009,18057,8453,3610,8453,3610,8453
12009,3163,8453,3610,1978,15843,11745,13578,7911,1648,4235,17878,6717,10181,18043,17943,6673,11831,11255,12617;3163,12009,18057,8453,3610,8453,3610,8453
18057,12009,8453,1978,3610,15843,11745,13578,4235,17878,6717,10181,18043,7911,1648,17943,11831,6673,11255,15611;12009,18057,8453,3610,8453,3610,8453
18057,3163,8453,13578,1978,3610,15843,11745,17943,4235,17878,6717,10181,18043,7911,1648,11831,6673,11255,12229;18057,8453,3610,8453,3610,8453
12009,3163,8453,13578,1978,15843,3610,11745,7911,1648,17943,4235,17878,6717,10181,18043,6673,11831,11255,13430;8453,3610,8453,3610,8453
12009,18057,3163,3610,1978,15843,11745,13578,11831,6673,11255,7911,1648,17943,4235,17878,6717,10181,18043,676;3610,8453,3610,8453
8453,18057,12009,3163,11745,1978,15843,6673,11255,13578,6188,12399,17083,11831,7911,1648,17943,4235,17878,6717;8453,3610,8453
18057,3610,12009,3163,11745,1978,15843,6673,11255,13578,11831,6188,12399,17083,7911,1648,17943,4235,17878,6717;3610,8453
8453,18057,12009,3163,11745,1978,15843,6673,11255,13578,6188,12399,17083,11831,7911,1648,17943,4235,17878,6717;8453
77,954,4292,8290,6774,4498,16838,14475,2110,6988,5313,12608,12650,1612,5891,12726,9366,5757,676,507;10093,8986
2625,159,16603,9366,8986,12568,12281,11691,4289,954,4292,77,8290,6774,4498,6988,2110,14475,16838,5313;8986
14114,12541,15444,17645,8665,4199,17248,5718,7551,1420,10974,15785,7452,2340,17862,5626,7159,6021,10264,8861;4199
12036,16134,15565,13998,1520,2014,11234,17814,13275,12617,1720,13829,507,9384,5530,676,317,729,8870,477;17814,11234
15565,12036,7214,7065,10920,16584,2400,6468,11892,6141,12567,1757,5778,4588,16134,13998,1520,11234,2014,9384;11234
1524,3795,15358,2481,14608,7364,13275,12617,1720,507,9384,4066,5530,676,317,8870,729,477,13829,16321;8653,9883,8653,9883,8653
3795,2604,14608,1524,9883,15358,2481,7364,676,13829,477,729,317,16887,4066,5530,9384,1720,12617,13275;9883,8653,9883,8653
3795,8653,14608,2604,5151,16312,5430,12867,14894,14230,3247,1524,15358,2481,7364,12617,13275,477,1720,9384;8653,9883,8653
9883,3795,14608,5151,2604,16312,5430,12867,14894,14230,3247,1524,15358,2481,7364,13275,477,729,1720,9384;9883,8653
8653,3795,14608,5151,16312,5430,12867,14894,14230,3247,2604,1524,15358,2481,7364,13275,477,729,1720,12617;8653
15976,1720,477,729,317,676,5530,9384,16887,13829,13275,507,8870,12229,4619,2234,12617,16321,17264,12072;13896,2552
15353,15976,13971,10822,16522,3780,13743,1157,12521,8486,13275,507,13829,477,729,317,5530,676,9384,1720;2552
5517,17415,8424,16012,17988,14120,6865,16927,14365,15703,2256,6719,12119,9384,5530,676,16321,1720,317,729;4265,7146,8052
42,8599,15202,583,3550,12049,14358,1748,13851,5092,7181,7428,12919,13767,12326,12778,1754,14518,16096,11110;7146,8052
4265,42,8599,15202,3417,17782,583,10139,3550,12049,14358,1748,7181,5092,13851,7428,12326,12778,12919,13767;8052
11116,2835,8028,13598,9384,477,729,317,676,5530,1720,12617,13275,507,8870,12229,4619,13829,16887,4066;2835,295
10,8028,13598,11116,4619,12229,8870,507,13275,12617,13829,1720,9384,5530,676,317,729,477,16887,2234;295
2679,3592,9776,341,4255,12673,2521,10622,4289,16887,317,676,5530,12617,9384,1720,13275,507,8870,12229;2679,4616,10339,14232,11158
4616,341,4255,12673,2521,3592,9776,10622,4289,16887,317,676,5530,12617,9384,1720,13275,507,8870,12229;4616,10339,14232,11158
2679,341,4255,12673,2521,3592,9776,10622,4289,16887,317,676,5530,12617,9384,1720,13275,507,8870,12229;10339,14232,11158
4616,11158,2679,17937,9776,2521,4722,10767,16196,341,4255,9981,11117,12673,1423,2798,4751,12392,1047,777;14232,11158
10339,4616,11158,4722,2679,17937,9776,2521,10096,145,10179,1417,15933,2991,9327,16196,10767,341,9981,11117;11158
11403,15806,11228,14389,12824,1847,2386,1227,4434,8662,8477,8258,2798,12392,9042,3181,1212,9627,14556,7466;15729
4846,12967,13631,691,13133,13504,13660,17834,2896,10043,1530,10213,12161,4577,10352,6670,17756,2185,17653,12512;17653
4149,3640,16887,5530,13829,477,729,317,676,9384,4066,1720,12617,13275,507,8870,12229,16321,14673,2234;15826,3640
3640,6591,12837,5490,7042,3608,4149,507,13275,12617,13829,9384,8870,5530,676,317,729,477,1720,16887;3640
777,3771,14001,5976,4887,13649,8488,14692,12162,6744,14096,12617,9384,1720,507,13275,676,8870,12229,5530;4775,14058
14058,3771,5976,4887,12982,5366,3934,8627,6570,11393,2820,18112,1996,13885,1898,2048,17651,209,14742,777;14058
4594,14215,16166,15628,6640,16337,16301,173,16084,15119,16423,4749,10697,4663,13988,4351,10317,3393,8902,13797;14215
7507,7956,5940,15363,24,79,16154,316,11880,17489,8763,1779,3422,2861,3160,357,9384,7994,676,317;3611,15421,8814,15421,3611,6209,7879,10357,7879,10335,6209
10222,17409,9579,4956,8823,4169,14712,17754,11597,8907,1332,15421,8814,7507,14157,6393,7956,957,5940,15363;15421,8814,15421,3611,6209,7879,10357,7879,10335,6209
9241,3611,10335,3674,10222,15551,14157,957,17409,18107,15581,2759,12274,13573,6144,13538,3780,9950,5087,14663;8814,15421,3611,6209,7879,10357,7879,10335,6209
